code,date,Year,Mes,hosp_covid,uso_uci,ocup_hosp,deaths_covid
SD,2021-03-11,2021,3,62.0,137.0,74.0,0.0
HI,2021-08-10,2021,8,255.0,162.0,302.0,1.0
OH,2021-05-26,2021,5,1319.0,3144.0,1618.0,20.0
IA,2021-03-10,2021,3,177.0,432.0,220.0,3.0
VA,2021-05-27,2021,5,513.0,1669.0,647.0,8.0
CO,2021-05-21,2021,5,607.0,1097.0,815.0,7.0
HI,2021-09-24,2021,9,303.0,190.0,370.0,6.0
NY,2021-05-10,2021,5,2514.0,4363.0,3082.0,37.0
MN,2021-08-21,2021,8,602.0,1143.0,760.0,1.0
NE,2021-03-28,2021,3,119.0,337.0,156.0,1.0
MI,2021-03-16,2021,3,1120.0,2147.0,1391.0,12.0
WI,2021-10-21,2021,10,1112.0,1136.0,1427.0,21.0
WY,2021-07-19,2021,7,60.0,61.0,84.0,0.0
KY,2021-08-02,2021,8,876.0,1181.0,1125.0,10.0
HI,2021-02-23,2021,2,52.0,204.0,61.0,1.0
IN,2021-07-04,2021,7,360.0,1509.0,439.0,4.0
CT,2021-06-17,2021,6,59.0,751.0,64.0,0.0
CO,2021-07-24,2021,7,346.0,1010.0,448.0,2.0
TN,2021-06-11,2021,6,391.0,1560.0,521.0,5.0
IA,2021-08-03,2021,8,274.0,454.0,329.0,2.0
PR,2021-06-05,2021,6,107.0,649.0,127.0,0.0
DE,2021-09-16,2021,9,277.0,288.0,319.0,2.0
WV,2021-04-02,2021,4,301.0,604.0,382.0,1.0
OH,2021-05-21,2021,5,1242.0,2949.0,1564.0,15.0
IN,2021-07-30,2021,7,803.0,1619.0,1022.0,6.0
MT,2021-03-25,2021,3,51.0,148.0,69.0,1.0
OH,2021-05-12,2021,5,1381.0,3131.0,1754.0,15.0
FL,2021-10-12,2021,10,3468.0,6383.0,4390.0,65.0
AZ,2021-10-23,2021,10,1689.0,1617.0,2109.0,65.0
AZ,2021-08-12,2021,8,1680.0,1542.0,2074.0,19.0
AZ,2021-04-23,2021,4,604.0,1302.0,781.0,7.0
CO,2021-09-19,2021,9,1011.0,1095.0,1344.0,8.0
OK,2021-10-18,2021,10,717.0,1086.0,939.0,8.0
AK,2021-08-27,2021,8,155.0,149.0,196.0,1.0
ND,2021-08-10,2021,8,70.0,148.0,79.0,0.0
WI,2021-03-17,2021,3,258.0,884.0,326.0,1.0
WI,2021-04-23,2021,4,427.0,1026.0,553.0,1.0
KS,2021-07-28,2021,7,444.0,745.0,576.0,4.0
KY,2021-04-11,2021,4,409.0,1056.0,503.0,14.0
PR,2021-08-22,2021,8,515.0,621.0,630.0,10.0
HI,2021-08-29,2021,8,441.0,190.0,529.0,1.0
VA,2021-04-29,2021,4,911.0,1711.0,1121.0,6.0
MN,2021-06-28,2021,6,139.0,981.0,171.0,1.0
OR,2021-04-09,2021,4,241.0,601.0,298.0,1.0
KY,2021-03-07,2021,3,604.0,1139.0,763.0,19.0
NV,2021-04-27,2021,4,344.0,610.0,409.0,4.0
MA,2020-12-29,2020,12,2112.0,1132.0,2561.0,34.0
GA,2021-05-08,2021,5,1341.0,2295.0,1709.0,16.0
AR,2021-10-21,2021,10,502.0,1045.0,660.0,10.0
TN,2021-05-24,2021,5,606.0,1724.0,841.0,9.0
OH,2021-09-26,2021,9,4104.0,3377.0,5124.0,57.0
CO,2021-05-03,2021,5,728.0,1049.0,951.0,5.0
MA,2021-03-12,2021,3,582.0,1046.0,760.0,8.0
NC,2021-05-29,2021,5,653.0,2149.0,872.0,14.0
WV,2021-07-31,2021,7,191.0,659.0,263.0,4.0
OH,2021-09-04,2021,9,3017.0,3276.0,3824.0,34.0
AR,2021-08-29,2021,8,1286.0,1187.0,1760.0,20.0
MS,2021-06-21,2021,6,158.0,658.0,210.0,5.0
WI,2021-05-07,2021,5,385.0,1013.0,513.0,4.0
NC,2021-08-05,2021,8,1662.0,2238.0,2100.0,25.0
OR,2021-05-11,2021,5,411.0,634.0,501.0,2.0
MD,2021-04-28,2021,4,1319.0,1195.0,1610.0,10.0
MO,2021-03-20,2021,3,823.0,1979.0,1030.0,3.0
PR,2021-04-10,2021,4,366.0,463.0,433.0,4.0
VA,2021-03-15,2021,3,1101.0,1564.0,1319.0,13.0
UT,2021-04-16,2021,4,147.0,658.0,204.0,0.0
KY,2021-10-10,2021,10,1502.0,1232.0,1910.0,21.0
VT,2021-03-25,2021,3,25.0,88.0,31.0,0.0
IN,2021-03-27,2021,3,639.0,1488.0,771.0,2.0
TN,2021-08-17,2021,8,2597.0,1804.0,3337.0,30.0
CT,2021-04-10,2021,4,591.0,808.0,725.0,6.0
WV,2021-05-23,2021,5,233.0,588.0,313.0,5.0
AL,2021-05-11,2021,5,443.0,1376.0,601.0,4.0
MI,2021-05-13,2021,5,2206.0,2367.0,2913.0,37.0
IN,2021-10-17,2021,10,1476.0,1742.0,1923.0,32.0
CO,2021-06-05,2021,6,480.0,1059.0,641.0,8.0
NV,2021-06-11,2021,6,232.0,597.0,282.0,2.0
CT,2021-07-10,2021,7,72.0,746.0,87.0,3.0
HI,2021-09-28,2021,9,269.0,155.0,317.0,5.0
MN,2021-05-14,2021,5,549.0,1071.0,684.0,3.0
IA,2021-03-16,2021,3,175.0,428.0,217.0,2.0
SC,2021-06-24,2021,6,129.0,1043.0,161.0,0.0
NM,2021-04-14,2021,4,140.0,343.0,166.0,1.0
IA,2021-07-18,2021,7,181.0,392.0,212.0,0.0
MN,2021-10-15,2021,10,1110.0,1219.0,1374.0,8.0
NE,2021-05-20,2021,5,87.0,360.0,120.0,3.0
AR,2021-04-21,2021,4,210.0,924.0,268.0,0.0
MA,2021-09-19,2021,9,603.0,1000.0,773.0,9.0
MN,2021-10-13,2021,10,1098.0,1194.0,1367.0,10.0
WA,2021-05-30,2021,5,514.0,1144.0,661.0,4.0
FL,2021-07-15,2021,7,3967.0,6362.0,4800.0,34.0
WY,2021-09-26,2021,9,215.0,99.0,280.0,5.0
MT,2021-08-27,2021,8,260.0,166.0,312.0,6.0
IL,2021-05-25,2021,5,1413.0,2861.0,1765.0,19.0
VA,2021-03-25,2021,3,1037.0,1646.0,1254.0,7.0
WI,2021-06-11,2021,6,174.0,1010.0,235.0,1.0
TX,2021-08-22,2021,8,14178.0,7639.0,17885.0,199.0
NJ,2021-06-22,2021,6,353.0,1297.0,415.0,2.0
MO,2021-09-23,2021,9,1738.0,2251.0,2226.0,24.0
LA,2021-03-17,2021,3,402.0,1211.0,542.0,3.0
SD,2021-10-08,2021,10,204.0,205.0,257.0,1.0
GA,2021-04-07,2021,4,1443.0,2327.0,1819.0,11.0
PA,2021-09-19,2021,9,2775.0,3819.0,3412.0,32.0
MS,2021-07-07,2021,7,241.0,710.0,305.0,2.0
DE,2021-09-06,2021,9,255.0,271.0,293.0,1.0
WI,2021-10-06,2021,10,1258.0,1139.0,1574.0,15.0
TX,2021-04-19,2021,4,3434.0,5722.0,4373.0,36.0
MN,2021-06-26,2021,6,145.0,1020.0,180.0,1.0
NJ,2021-07-18,2021,7,354.0,1255.0,408.0,1.0
MI,2021-05-23,2021,5,1486.0,2148.0,1923.0,26.0
NJ,2021-07-08,2021,7,340.0,1317.0,396.0,4.0
FL,2021-07-02,2021,7,2164.0,6005.0,2626.0,14.0
NJ,2021-07-06,2021,7,323.0,1241.0,372.0,1.0
TN,2021-03-08,2021,3,786.0,1668.0,1004.0,15.0
OK,2021-03-10,2021,3,452.0,1066.0,564.0,10.0
ND,2021-07-02,2021,7,34.0,140.0,43.0,0.0
NC,2021-08-14,2021,8,2557.0,2046.0,3227.0,36.0
MS,2021-06-25,2021,6,156.0,676.0,197.0,2.0
DC,2021-09-02,2021,9,133.0,284.0,159.0,0.0
CA,2021-10-03,2021,10,4853.0,7721.0,6151.0,68.0
SC,2021-08-27,2021,8,2242.0,1442.0,2761.0,40.0
TX,2021-07-18,2021,7,3437.0,6668.0,4461.0,30.0
NY,2021-10-20,2021,10,2527.0,4699.0,3044.0,48.0
DE,2021-03-19,2021,3,121.0,271.0,132.0,0.0
KS,2021-07-12,2021,7,239.0,699.0,310.0,0.0
MN,2021-10-08,2021,10,1035.0,1197.0,1292.0,7.0
PA,2021-04-11,2021,4,2847.0,3902.0,3442.0,21.0
CT,2021-09-13,2021,9,379.0,786.0,472.0,3.0
IN,2021-03-11,2021,3,623.0,1490.0,752.0,6.0
AL,2021-04-27,2021,4,413.0,1320.0,552.0,5.0
MI,2021-09-30,2021,9,1710.0,2191.0,2147.0,27.0
VI,2021-05-08,2021,5,3.0,5.0,3.0,0.0
AL,2021-05-12,2021,5,479.0,1375.0,632.0,5.0
AZ,2021-05-08,2021,5,584.0,1285.0,747.0,6.0
CO,2021-10-07,2021,10,1072.0,1313.0,1389.0,8.0
ME,2021-06-30,2021,6,47.0,266.0,66.0,2.0
RI,2021-09-13,2021,9,103.0,200.0,122.0,2.0
IA,2021-04-13,2021,4,238.0,448.0,297.0,4.0
CO,2021-05-08,2021,5,775.0,1108.0,1021.0,2.0
KS,2021-07-18,2021,7,332.0,672.0,444.0,4.0
KS,2021-03-31,2021,3,187.0,650.0,222.0,1.0
ID,2021-10-05,2021,10,740.0,425.0,924.0,7.0
TX,2021-05-10,2021,5,3013.0,5671.0,3886.0,21.0
NM,2021-03-18,2021,3,157.0,335.0,206.0,3.0
CA,2021-05-30,2021,5,1337.0,6635.0,1624.0,18.0
NV,2021-07-28,2021,7,1134.0,755.0,1374.0,20.0
PA,2021-08-21,2021,8,1684.0,3748.0,2082.0,19.0
RI,2021-10-15,2021,10,100.0,209.0,118.0,3.0
AK,2021-03-09,2021,3,34.0,144.0,41.0,0.0
ID,2021-09-03,2021,9,529.0,403.0,691.0,6.0
TX,2021-03-15,2021,3,4573.0,6240.0,5887.0,51.0
MO,2021-09-12,2021,9,1930.0,2222.0,2485.0,19.0
WY,2021-08-06,2021,8,78.0,50.0,95.0,3.0
ID,2021-06-24,2021,6,96.0,306.0,119.0,2.0
CA,2021-06-20,2021,6,1249.0,6854.0,1510.0,8.0
IL,2021-03-20,2021,3,1212.0,2647.0,1444.0,10.0
WI,2021-05-26,2021,5,279.0,963.0,372.0,2.0
VA,2021-09-13,2021,9,2033.0,1795.0,2522.0,30.0
OK,2021-04-05,2021,4,332.0,1010.0,416.0,4.0
ND,2021-06-23,2021,6,45.0,147.0,55.0,0.0
AK,2021-09-05,2021,9,184.0,159.0,218.0,7.0
CT,2021-06-09,2021,6,108.0,782.0,124.0,3.0
LA,2021-07-22,2021,7,929.0,1250.0,1175.0,7.0
IA,2021-05-06,2021,5,265.0,485.0,315.0,1.0
AZ,2021-09-26,2021,9,1818.0,1596.0,2302.0,44.0
DE,2021-03-24,2021,3,118.0,265.0,126.0,0.0
WI,2021-07-09,2021,7,101.0,902.0,130.0,1.0
TX,2021-05-13,2021,5,2857.0,5793.0,3675.0,29.0
WV,2021-09-19,2021,9,1021.0,693.0,1301.0,17.0
TX,2021-04-03,2021,4,3344.0,5804.0,4304.0,25.0
LA,2021-08-29,2021,8,2265.0,1578.0,3084.0,23.0
MT,2021-05-19,2021,5,56.0,150.0,64.0,0.0
SD,2021-06-19,2021,6,27.0,167.0,36.0,0.0
SD,2021-03-29,2021,3,90.0,148.0,105.0,1.0
SC,2021-06-26,2021,6,119.0,994.0,153.0,1.0
KY,2021-09-29,2021,9,2114.0,1349.0,2649.0,33.0
CT,2021-03-20,2021,3,461.0,792.0,565.0,8.0
DC,2021-05-23,2021,5,117.0,257.0,135.0,0.0
TX,2021-04-27,2021,4,3466.0,5990.0,4392.0,31.0
MI,2021-06-02,2021,6,972.0,2183.0,1272.0,10.0
IL,2021-07-18,2021,7,603.0,2657.0,697.0,3.0
ME,2021-09-16,2021,9,197.0,266.0,276.0,1.0
NC,2021-06-06,2021,6,580.0,2104.0,771.0,15.0
VI,2021-06-01,2021,6,4.0,8.0,5.0,0.0
HI,2021-08-13,2021,8,299.0,173.0,355.0,0.0
IL,2021-10-08,2021,10,1707.0,2986.0,2093.0,20.0
KY,2021-04-24,2021,4,402.0,1098.0,503.0,15.0
IN,2021-03-09,2021,3,650.0,1745.0,768.0,5.0
MN,2021-04-21,2021,4,787.0,1151.0,1000.0,3.0
DC,2021-07-09,2021,7,38.0,295.0,44.0,2.0
ID,2021-08-23,2021,8,437.0,371.0,570.0,8.0
SD,2021-03-14,2021,3,64.0,140.0,77.0,0.0
WV,2021-03-23,2021,3,239.0,600.0,317.0,6.0
VI,2021-10-06,2021,10,7.0,8.0,10.0,0.0
ID,2021-09-08,2021,9,613.0,379.0,777.0,10.0
TN,2021-09-17,2021,9,3648.0,1949.0,4690.0,91.0
GA,2021-09-27,2021,9,3970.0,2634.0,5193.0,77.0
NC,2021-04-16,2021,4,1165.0,1923.0,1442.0,13.0
NY,2021-08-25,2021,8,3008.0,4523.0,3519.0,26.0
AR,2021-05-08,2021,5,197.0,959.0,267.0,5.0
CA,2021-07-16,2021,7,2172.0,7242.0,2645.0,18.0
WY,2021-07-07,2021,7,52.0,55.0,65.0,1.0
NJ,2021-06-13,2021,6,401.0,1257.0,479.0,1.0
TX,2021-06-20,2021,6,1936.0,6119.0,2481.0,14.0
DC,2021-07-22,2021,7,52.0,274.0,63.0,0.0
NE,2021-05-15,2021,5,104.0,349.0,142.0,1.0
VT,2021-04-28,2021,4,21.0,83.0,29.0,0.0
SD,2021-04-07,2021,4,97.0,139.0,116.0,0.0
TN,2021-06-30,2021,6,258.0,1696.0,333.0,2.0
PR,2021-09-02,2021,9,485.0,670.0,591.0,12.0
MS,2021-03-24,2021,3,330.0,705.0,445.0,2.0
NE,2021-07-09,2021,7,71.0,400.0,88.0,1.0
SC,2021-03-25,2021,3,496.0,1088.0,609.0,15.0
ND,2021-08-17,2021,8,109.0,177.0,126.0,0.0
CA,2021-10-17,2021,10,4018.0,7534.0,5052.0,64.0
WV,2021-07-21,2021,7,111.0,623.0,150.0,2.0
DC,2021-07-01,2021,7,43.0,271.0,53.0,0.0
MS,2021-05-31,2021,5,203.0,679.0,296.0,3.0
IL,2021-06-03,2021,6,988.0,2826.0,1229.0,14.0
TX,2021-04-21,2021,4,3525.0,5935.0,4477.0,28.0
MO,2021-05-09,2021,5,774.0,1931.0,992.0,6.0
PR,2021-09-09,2021,9,415.0,629.0,523.0,11.0
KY,2021-04-19,2021,4,438.0,1072.0,549.0,14.0
CO,2021-07-21,2021,7,322.0,1029.0,416.0,2.0
SC,2021-07-24,2021,7,377.0,1207.0,490.0,2.0
OH,2021-06-21,2021,6,766.0,2591.0,901.0,3.0
ID,2021-07-10,2021,7,111.0,321.0,145.0,0.0
GA,2021-06-19,2021,6,598.0,2198.0,738.0,3.0
WA,2021-10-10,2021,10,1316.0,1191.0,1625.0,24.0
HI,2021-10-05,2021,10,182.0,183.0,223.0,3.0
DC,2021-06-16,2021,6,92.0,275.0,107.0,1.0
NC,2021-04-11,2021,4,1059.0,1799.0,1331.0,18.0
NJ,2021-10-13,2021,10,876.0,1413.0,1063.0,16.0
MT,2021-05-09,2021,5,74.0,153.0,98.0,0.0
WY,2021-10-13,2021,10,232.0,92.0,292.0,6.0
NC,2021-04-08,2021,4,1038.0,1911.0,1293.0,18.0
NM,2021-08-14,2021,8,365.0,425.0,485.0,2.0
CT,2021-10-16,2021,10,302.0,770.0,378.0,2.0
NH,2021-09-14,2021,9,130.0,210.0,165.0,2.0
IA,2021-09-20,2021,9,682.0,742.0,845.0,5.0
UT,2021-07-10,2021,7,217.0,658.0,312.0,2.0
ME,2021-08-20,2021,8,115.0,264.0,161.0,2.0
LA,2021-08-08,2021,8,2467.0,1470.0,3274.0,22.0
DC,2021-09-12,2021,9,160.0,265.0,189.0,1.0
CO,2021-09-10,2021,9,1005.0,1242.0,1343.0,4.0
TN,2021-05-19,2021,5,662.0,1741.0,893.0,14.0
ND,2021-10-15,2021,10,280.0,183.0,345.0,3.0
MI,2021-03-27,2021,3,1850.0,2145.0,2237.0,15.0
MO,2021-04-23,2021,4,767.0,2063.0,966.0,7.0
NY,2021-06-16,2021,6,1023.0,4395.0,1232.0,9.0
MS,2021-05-01,2021,5,228.0,643.0,312.0,2.0
NH,2021-10-14,2021,10,143.0,198.0,191.0,3.0
MA,2021-05-17,2021,5,304.0,927.0,403.0,10.0
PA,2021-10-11,2021,10,3474.0,4026.0,4167.0,39.0
MS,2021-03-10,2021,3,390.0,734.0,510.0,7.0
DC,2021-05-07,2021,5,162.0,269.0,202.0,1.0
MN,2021-03-14,2021,3,335.0,921.0,401.0,3.0
ND,2021-06-17,2021,6,48.0,147.0,63.0,0.0
RI,2021-03-28,2021,3,165.0,202.0,182.0,1.0
CA,2021-06-08,2021,6,1289.0,6852.0,1553.0,16.0
KS,2021-07-26,2021,7,428.0,715.0,554.0,4.0
GA,2021-03-29,2021,3,1344.0,2284.0,1703.0,12.0
LA,2021-09-25,2021,9,902.0,1321.0,1243.0,11.0
NV,2021-05-02,2021,5,383.0,536.0,447.0,3.0
IN,2021-04-04,2021,4,725.0,1421.0,873.0,6.0
NE,2021-06-03,2021,6,72.0,355.0,93.0,0.0
KY,2021-08-03,2021,8,947.0,1193.0,1208.0,7.0
OR,2021-05-07,2021,5,376.0,607.0,459.0,4.0
NY,2021-06-28,2021,6,741.0,4170.0,892.0,5.0
VA,2021-04-02,2021,4,1017.0,1578.0,1243.0,10.0
KY,2021-06-06,2021,6,296.0,1069.0,387.0,13.0
NC,2021-06-10,2021,6,582.0,2188.0,745.0,14.0
MI,2021-10-10,2021,10,2047.0,2122.0,2632.0,15.0
DC,2021-09-03,2021,9,126.0,288.0,154.0,1.0
MI,2021-05-26,2021,5,1360.0,2286.0,1772.0,17.0
VT,2021-08-04,2021,8,9.0,93.0,12.0,0.0
VI,2021-08-18,2021,8,35.0,10.0,41.0,1.0
PR,2021-03-13,2021,3,177.0,510.0,199.0,0.0
DE,2021-06-15,2021,6,35.0,250.0,41.0,0.0
NE,2021-09-18,2021,9,433.0,399.0,557.0,6.0
OH,2021-09-16,2021,9,4042.0,3370.0,5015.0,59.0
GA,2021-04-04,2021,4,1292.0,2267.0,1637.0,13.0
WY,2021-09-18,2021,9,180.0,88.0,234.0,4.0
PA,2021-05-31,2021,5,1446.0,3656.0,1755.0,15.0
VI,2021-07-04,2021,7,5.0,7.0,7.0,0.0
ME,2021-03-13,2021,3,96.0,295.0,120.0,0.0
DE,2021-06-27,2021,6,30.0,261.0,36.0,0.0
LA,2021-03-25,2021,3,361.0,1193.0,478.0,6.0
AS,2021-10-10,2021,10,0.0,6.0,0.0,0.0
DE,2021-05-01,2021,5,170.0,245.0,188.0,0.0
PA,2021-04-01,2021,4,2549.0,3889.0,3028.0,31.0
WI,2021-10-04,2021,10,1304.0,1103.0,1630.0,15.0
NC,2021-03-24,2021,3,980.0,1930.0,1215.0,19.0
TN,2021-03-09,2021,3,783.0,1707.0,1000.0,11.0
IL,2021-06-20,2021,6,503.0,2525.0,614.0,7.0
NH,2021-09-22,2021,9,146.0,214.0,190.0,2.0
SD,2021-10-22,2021,10,179.0,210.0,230.0,0.0
AZ,2021-05-26,2021,5,567.0,1268.0,714.0,3.0
HI,2021-07-13,2021,7,56.0,142.0,71.0,0.0
HI,2021-06-30,2021,6,51.0,197.0,65.0,0.0
NY,2021-09-03,2021,9,2822.0,4436.0,3397.0,30.0
HI,2021-02-17,2021,2,55.0,217.0,75.0,0.0
IN,2021-10-06,2021,10,1847.0,1837.0,2366.0,19.0
TN,2021-09-07,2021,9,3942.0,1906.0,5023.0,81.0
SD,2021-09-27,2021,9,201.0,207.0,263.0,10.0
VI,2021-05-10,2021,5,4.0,11.0,4.0,0.0
VT,2021-10-20,2021,10,59.0,101.0,78.0,1.0
AK,2021-05-02,2021,5,61.0,144.0,79.0,1.0
IN,2021-05-24,2021,5,793.0,1434.0,1005.0,2.0
CT,2021-08-20,2021,8,391.0,801.0,473.0,3.0
OH,2021-06-20,2021,6,765.0,2551.0,875.0,1.0
LA,2021-05-07,2021,5,331.0,1087.0,416.0,1.0
KY,2021-09-20,2021,9,2380.0,1353.0,3034.0,37.0
IN,2021-06-25,2021,6,383.0,1511.0,491.0,0.0
DC,2021-10-09,2021,10,123.0,258.0,145.0,0.0
DE,2021-10-13,2021,10,232.0,284.0,270.0,1.0
ID,2021-09-25,2021,9,772.0,392.0,971.0,16.0
VT,2021-04-12,2021,4,30.0,79.0,35.0,1.0
MS,2021-03-14,2021,3,372.0,690.0,483.0,5.0
WV,2021-07-14,2021,7,90.0,617.0,122.0,1.0
NV,2021-04-10,2021,4,298.0,582.0,364.0,3.0
CO,2021-05-27,2021,5,547.0,1094.0,738.0,6.0
GA,2021-07-01,2021,7,625.0,2189.0,758.0,4.0
AR,2021-03-10,2021,3,376.0,981.0,485.0,6.0
NH,2021-07-20,2021,7,29.0,201.0,38.0,0.0
CA,2021-05-24,2021,5,1458.0,6629.0,1786.0,17.0
IA,2021-04-12,2021,4,227.0,416.0,284.0,2.0
IA,2021-09-29,2021,9,664.0,784.0,823.0,16.0
NV,2021-05-11,2021,5,351.0,573.0,425.0,1.0
MN,2021-10-04,2021,10,964.0,1174.0,1197.0,15.0
NH,2021-04-28,2021,4,95.0,191.0,120.0,0.0
PA,2021-10-16,2021,10,3434.0,4002.0,4128.0,48.0
WI,2021-09-25,2021,9,1175.0,1059.0,1500.0,16.0
NC,2021-07-17,2021,7,585.0,2117.0,762.0,15.0
DE,2021-03-25,2021,3,130.0,274.0,139.0,1.0
VA,2021-07-28,2021,7,433.0,1624.0,544.0,2.0
WV,2021-03-12,2021,3,210.0,576.0,263.0,2.0
NJ,2021-04-07,2021,4,2459.0,1473.0,2874.0,19.0
WV,2021-09-13,2021,9,933.0,692.0,1196.0,14.0
IA,2021-08-30,2021,8,646.0,722.0,793.0,1.0
GA,2021-07-07,2021,7,703.0,2209.0,850.0,3.0
IL,2021-07-06,2021,7,521.0,2553.0,609.0,6.0
AL,2021-07-12,2021,7,347.0,1249.0,473.0,0.0
OH,2021-03-22,2021,3,1273.0,2617.0,1539.0,26.0
AK,2021-06-17,2021,6,13.0,133.0,18.0,0.0
AK,2021-08-11,2021,8,129.0,155.0,148.0,1.0
IN,2021-07-16,2021,7,468.0,1563.0,588.0,4.0
ME,2021-03-19,2021,3,97.0,299.0,118.0,1.0
OK,2021-04-02,2021,4,331.0,1045.0,413.0,0.0
DC,2021-10-19,2021,10,104.0,263.0,124.0,0.0
TX,2021-06-28,2021,6,1872.0,6429.0,2413.0,20.0
OR,2021-03-21,2021,3,176.0,546.0,207.0,0.0
UT,2021-09-08,2021,9,522.0,679.0,703.0,4.0
PA,2021-05-04,2021,5,2552.0,4023.0,3109.0,21.0
NC,2021-05-05,2021,5,1071.0,1969.0,1366.0,19.0
AR,2021-05-13,2021,5,204.0,957.0,278.0,5.0
AS,2022-08-03,2022,8,2.0,2.0,2.0,0.0
NH,2021-09-17,2021,9,119.0,205.0,149.0,2.0
VI,2021-08-01,2021,8,24.0,10.0,30.0,0.0
NC,2021-04-12,2021,4,1056.0,1867.0,1327.0,13.0
NV,2021-03-17,2021,3,358.0,606.0,433.0,2.0
SC,2021-10-18,2021,10,966.0,1279.0,1258.0,25.0
NY,2021-03-13,2021,3,5392.0,4775.0,6437.0,75.0
ME,2021-08-05,2021,8,68.0,282.0,94.0,0.0
IA,2021-04-03,2021,4,207.0,426.0,255.0,0.0
CO,2021-05-18,2021,5,583.0,1036.0,788.0,2.0
NC,2021-06-29,2021,6,394.0,2123.0,500.0,9.0
MO,2021-08-01,2021,8,2101.0,2278.0,2748.0,28.0
GA,2021-04-11,2021,4,1407.0,2289.0,1775.0,17.0
MT,2021-10-06,2021,10,476.0,210.0,593.0,8.0
RI,2021-09-25,2021,9,114.0,208.0,127.0,1.0
AK,2021-03-21,2021,3,45.0,138.0,51.0,1.0
NY,2021-04-21,2021,4,4418.0,4775.0,5342.0,51.0
PA,2021-09-15,2021,9,2794.0,4166.0,3393.0,23.0
AR,2021-04-19,2021,4,199.0,859.0,255.0,1.0
IA,2021-10-19,2021,10,605.0,737.0,753.0,7.0
KS,2021-04-27,2021,4,238.0,675.0,307.0,0.0
OR,2021-08-07,2021,8,651.0,635.0,783.0,8.0
CT,2021-06-07,2021,6,117.0,725.0,141.0,1.0
WY,2021-07-29,2021,7,57.0,54.0,78.0,3.0
AZ,2021-04-04,2021,4,567.0,1195.0,670.0,7.0
NE,2021-09-13,2021,9,425.0,435.0,539.0,4.0
AS,2021-09-03,2021,9,0.0,4.0,0.0,0.0
LA,2021-05-16,2021,5,254.0,1012.0,324.0,3.0
IA,2021-05-07,2021,5,261.0,458.0,310.0,1.0
MD,2021-09-26,2021,9,1006.0,1085.0,1210.0,15.0
SD,2021-05-29,2021,5,45.0,166.0,55.0,1.0
NY,2021-04-29,2021,4,3563.0,4705.0,4327.0,43.0
NY,2021-03-23,2021,3,5530.0,4787.0,6577.0,71.0
MS,2021-06-02,2021,6,198.0,708.0,281.0,3.0
NY,2021-07-11,2021,7,749.0,4194.0,880.0,7.0
PA,2021-09-26,2021,9,3118.0,3861.0,3806.0,34.0
NE,2021-09-21,2021,9,449.0,432.0,569.0,4.0
NM,2021-09-10,2021,9,474.0,418.0,650.0,6.0
PA,2021-08-12,2021,8,1256.0,3953.0,1520.0,9.0
HI,2021-08-07,2021,8,223.0,156.0,266.0,1.0
OR,2021-10-07,2021,10,793.0,670.0,976.0,20.0
MO,2021-08-26,2021,8,2339.0,2404.0,3047.0,33.0
CO,2021-08-02,2021,8,448.0,1052.0,605.0,3.0
TN,2021-06-22,2021,6,279.0,1734.0,367.0,3.0
AK,2021-09-15,2021,9,216.0,166.0,267.0,6.0
CO,2021-08-16,2021,8,639.0,1059.0,854.0,2.0
ME,2021-09-15,2021,9,191.0,274.0,264.0,4.0
WA,2021-09-20,2021,9,1737.0,1292.0,2147.0,27.0
AK,2021-07-23,2021,7,94.0,159.0,116.0,0.0
NE,2021-06-16,2021,6,47.0,369.0,56.0,3.0
VA,2021-06-26,2021,6,281.0,1550.0,346.0,1.0
AZ,2021-09-17,2021,9,1993.0,1667.0,2516.0,57.0
SC,2021-07-12,2021,7,189.0,1036.0,238.0,0.0
HI,2021-04-01,2021,4,45.0,218.0,55.0,0.0
AL,2021-04-18,2021,4,502.0,1241.0,636.0,3.0
NM,2021-09-01,2021,9,452.0,398.0,603.0,4.0
FL,2021-07-19,2021,7,5173.0,6253.0,6243.0,35.0
DC,2021-09-09,2021,9,145.0,290.0,175.0,2.0
SD,2021-06-09,2021,6,36.0,171.0,42.0,1.0
LA,2021-05-02,2021,5,283.0,1067.0,377.0,2.0
VA,2021-03-12,2021,3,1147.0,1643.0,1363.0,16.0
NE,2021-04-19,2021,4,187.0,354.0,231.0,1.0
VT,2021-05-06,2021,5,20.0,89.0,25.0,0.0
UT,2021-06-27,2021,6,181.0,616.0,254.0,1.0
AL,2021-05-20,2021,5,415.0,1386.0,542.0,5.0
PR,2021-08-03,2021,8,213.0,620.0,253.0,2.0
OK,2021-07-08,2021,7,321.0,1058.0,405.0,1.0
SD,2021-06-10,2021,6,35.0,180.0,39.0,0.0
OK,2021-05-27,2021,5,226.0,1084.0,270.0,3.0
NJ,2021-08-28,2021,8,1062.0,1347.0,1256.0,9.0
NJ,2021-09-07,2021,9,1226.0,1354.0,1472.0,14.0
UT,2021-10-05,2021,10,585.0,710.0,805.0,5.0
VT,2021-07-18,2021,7,3.0,97.0,4.0,0.0
ND,2021-10-12,2021,10,306.0,192.0,372.0,3.0
CT,2021-08-21,2021,8,405.0,784.0,488.0,2.0
MO,2021-06-24,2021,6,858.0,2107.0,1137.0,8.0
WY,2021-07-17,2021,7,63.0,62.0,85.0,0.0
CO,2021-07-03,2021,7,364.0,1018.0,474.0,0.0
